,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
238,CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1600.0,intermediate
239,CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,51000.0,inactive
240,CHEMBL428690,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,170.0,active
241,CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,23000.0,inactive
242,CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,3800.0,intermediate
243,CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,3100.0,intermediate
246,CHEMBL183408,COc1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,6300.0,intermediate
247,CHEMBL361537,CCOc1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,5900.0,intermediate
250,CHEMBL191336,OCCCNc1cc(-c2ncnc(Nc3cccc(Cl)c3)n2)ccn1,3.0,active
251,CHEMBL191144,C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCCC2=O)cc1,65.0,active
252,CHEMBL191834,C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCOC2=O)cc1,57.0,active
253,CHEMBL201382,O=C1c2c(c3c4ccccc4[nH]c3c3ccccc23)C(=O)N1CCc1c[nH]cn1,10000.0,inactive
254,CHEMBL383097,O=C1c2c(c3c4cc(O)ccc4[nH]c3c3ccccc23)C(=O)N1CCc1c[nH]cn1,10000.0,inactive
255,CHEMBL378359,CN1C(=O)c2c(c3c4ccccc4[nH]c3c3ccccc23)C1=O,10000.0,inactive
256,CHEMBL201418,O=C1c2c(c3c4cc(O)ccc4[nH]c3c3ccccc23)C(=O)N1C(CO)CO,10000.0,inactive
257,CHEMBL201114,O=C1c2c(c3c4ccccc4[nH]c3c3ccccc23)C(=O)N1C(CO)CO,10000.0,inactive
258,CHEMBL202979,CN(C)CCN1C(=O)c2c(c3c4cc(O)ccc4[nH]c3c3ccccc23)C1=O,10000.0,inactive
259,CHEMBL382056,CN(C)CCN1C(=O)c2c(c3c4ccccc4[nH]c3c3ccccc23)C1=O,10000.0,inactive
260,CHEMBL202935,O=C1NC(=O)c2c1c1ccccc1c1[nH]c3ccc(O)cc3c21,250.0,active
261,CHEMBL421087,O=C1NC(=O)c2c1c1ccccc1c1[nH]c3ccccc3c21,8500.0,intermediate
262,CHEMBL197700,O=C1OC(=O)c2c1c1ccccc1c1[nH]c3ccc(O)cc3c21,10000.0,inactive
263,CHEMBL382906,O=C1OC(=O)c2c1c1ccccc1c1[nH]c3ccccc3c21,10000.0,inactive
264,CHEMBL380656,CN1C(=O)c2c(c3c4cc(O)ccc4[nH]c3c3ccccc23)C1=O,10000.0,inactive
265,CHEMBL383104,CCCCNC(=O)N1Cc2n[nH]c(NC(=O)Cc3ccc(N4CCCC4)cc3)c2C1,280.0,active
266,CHEMBL380946,CCCCNC(=O)N1Cc2n[nH]c(NC(=O)[C@@H](C)c3ccc4ccccc4c3)c2C1,150.0,active
267,CHEMBL379029,COCCNc1nc(-c2ccc(C=O)cc2)nc2c1ncn2C(C)C,1400.0,intermediate
268,CHEMBL377061,COc1ccc(CNc2nc(-c3ccc(C=O)cc3)nc3c2ncn3C(C)C)cc1,1300.0,intermediate
269,CHEMBL209404,COCCNc1nc(-c2ccc(C#N)s2)nc2c1ncn2C(C)C,2200.0,intermediate
270,CHEMBL379618,COCCNc1nc(-c2ccc(C(C)=O)s2)nc2c1ncn2C(C)C,4900.0,intermediate
271,CHEMBL379811,COCCNc1nc(-c2ccc(NC(=O)OC)cc2)nc2c1ncn2C(C)C,4000.0,intermediate
272,CHEMBL207426,COCCNc1nc(-c2ccc(C(=O)NCCC#N)cc2)nc2c1ncn2C(C)C,3400.0,intermediate
273,CHEMBL437325,CNC(=O)c1ccc(-c2nc(NCCOC)c3ncn(C(C)C)c3n2)cc1,1800.0,intermediate
274,CHEMBL210839,COCCNc1nc(-c2ccc(NS(C)(=O)=O)cc2)nc2c1ncn2C(C)C,3000.0,intermediate
275,CHEMBL208017,COCCNc1nc(-c2ccc(C(C)=O)cc2)nc2c1ncn2C(C)C,2800.0,intermediate
278,CHEMBL438791,Cn1c(O)c(C2=Nc3ccccc3/C2=N\OCCn2ccnc2)c2cccc(Br)c21,10000.0,inactive
279,CHEMBL211192,CCN(CC)CCO/N=C1/C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21.Cl,10000.0,inactive
280,CHEMBL409450,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\O,83.0,active
281,CHEMBL253770,O=C1Nc2ccc(Br)cc2/C1=C1/Nc2ccccc2/C1=N\O,28.0,active
282,CHEMBL377536,CCN(CC)C(=O)O/N=C1/C(c2c(O)n(C)c3c(Br)cccc23)=Nc2ccccc21,10000.0,inactive
283,CHEMBL378485,CCN(CC)C(=O)O/N=C1/C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21,100000.0,inactive
284,CHEMBL211457,CCN(CC)CCO/N=C1/C(c2c(O)n(C)c3c(Br)cccc23)=Nc2ccccc21.Cl,10000.0,inactive
285,CHEMBL378059,CCN(CC)CCO/N=C1/C(c2c(O)n(C)c3c(Br)cccc23)=Nc2ccccc21,10000.0,inactive
286,CHEMBL211192,CCN(CC)CCO/N=C1/C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21.Cl,10000.0,inactive
287,CHEMBL379878,CCN(CC)CCO/N=C1/C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21,10000.0,inactive
288,CHEMBL213077,CN(C)CCO/N=C1/C(c2c(O)n(C)c3c(Br)cccc23)=Nc2ccccc21.Cl,10000.0,inactive
289,CHEMBL208540,CN(C)CCO/N=C1/C(c2c(O)n(C)c3c(Br)cccc23)=Nc2ccccc21,10000.0,inactive
290,CHEMBL378198,CN(C)CCO/N=C1/C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21.Cl,10000.0,inactive
291,CHEMBL212581,CN(C)CCO/N=C1/C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21,10000.0,inactive
292,CHEMBL379713,Cl.Cl.Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCN1CCNCC1,10000.0,inactive
293,CHEMBL379858,Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCN1CCNCC1,10000.0,inactive
294,CHEMBL211093,Cl.Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCn1ccnc1,10000.0,inactive
295,CHEMBL213401,Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCn1ccnc1,10000.0,inactive
296,CHEMBL379146,Cl.Cn1c(O)c(C2=Nc3ccccc3/C2=N\OCCN2CCOCC2)c2cccc(Br)c21,10000.0,inactive
297,CHEMBL426693,Cn1c(O)c(C2=Nc3ccccc3/C2=N\OCCN2CCOCC2)c2cccc(Br)c21,10000.0,inactive
298,CHEMBL213894,Cl.Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCN1CCOCC1,10000.0,inactive
299,CHEMBL211409,Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCN1CCOCC1,10000.0,inactive
300,CHEMBL377981,Cl.Cn1c(O)c(C2=Nc3ccccc3/C2=N\OCCN2CCCC2)c2cccc(Br)c21,10000.0,inactive
301,CHEMBL210104,Cn1c(O)c(C2=Nc3ccccc3/C2=N\OCCN2CCCC2)c2cccc(Br)c21,10000.0,inactive
302,CHEMBL211430,Cl.Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCN1CCCC1,10000.0,inactive
303,CHEMBL211429,Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCN1CCCC1,10000.0,inactive
304,CHEMBL384159,Cn1c(O)c(C2=Nc3ccccc3/C2=N\OCCBr)c2cccc(Br)c21,10000.0,inactive
305,CHEMBL377410,Oc1[nH]c2c(Br)cccc2c1C1=Nc2ccccc2/C1=N\OCCBr,25000.0,inactive
306,CHEMBL208832,CC(=O)O/N=C1/C(c2c(O)n(C)c3c(I)cccc23)=Nc2ccccc21,100000.0,inactive
307,CHEMBL378316,CO/N=C1/C(c2c(O)n(C)c3c(I)cccc23)=Nc2ccccc21,100000.0,inactive
308,CHEMBL374006,Cn1c(O)c(-c2[nH]c3ccccc3c2N=O)c2cccc(I)c21,100000.0,inactive
309,CHEMBL210161,Cn1c(O)c(C2=Nc3ccccc3C2=O)c2cccc(I)c21,100000.0,inactive
310,CHEMBL378937,CC(=O)O/N=C1/C(c2c(O)[nH]c3c(I)cccc23)=Nc2ccccc21,100000.0,inactive
311,CHEMBL213128,CO/N=C1/C(c2c(O)[nH]c3c(I)cccc23)=Nc2ccccc21,100000.0,inactive
312,CHEMBL209648,O=Nc1c(-c2c(O)[nH]c3c(I)cccc23)[nH]c2ccccc12,77000.0,inactive
313,CHEMBL379160,O=C1C(c2c(O)[nH]c3c(I)cccc23)=Nc2ccccc21,100000.0,inactive
314,CHEMBL209968,CC(=O)O/N=C1/C(c2c(O)n(C)c3c(Br)cccc23)=Nc2ccccc21,100000.0,inactive
315,CHEMBL213506,CO/N=C1/C(c2c(O)n(C)c3c(Br)cccc23)=Nc2ccccc21,100000.0,inactive
316,CHEMBL213454,Cn1c(O)c(-c2[nH]c3ccccc3c2N=O)c2cccc(Br)c21,100000.0,inactive
317,CHEMBL375870,Cn1c(O)c(C2=Nc3ccccc3C2=O)c2cccc(Br)c21,100000.0,inactive
318,CHEMBL213742,CC(=O)O/N=C1/C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21,100000.0,inactive
319,CHEMBL436748,CO/N=C1/C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21,100000.0,inactive
320,CHEMBL373834,O=Nc1c(-c2c(O)[nH]c3c(Br)cccc23)[nH]c2ccccc12,33000.0,inactive
321,CHEMBL214173,O=C1C(c2c(O)[nH]c3c(Br)cccc23)=Nc2ccccc21,100000.0,inactive
322,CHEMBL378849,CC(=O)O/N=C1/C(c2c(O)n(C)c3c(Cl)cccc23)=Nc2ccccc21,100000.0,inactive
323,CHEMBL212465,CO/N=C1/C(c2c(O)n(C)c3c(Cl)cccc23)=Nc2ccccc21,100000.0,inactive
324,CHEMBL378205,Cn1c(O)c(-c2[nH]c3ccccc3c2N=O)c2cccc(Cl)c21,100000.0,inactive
325,CHEMBL380241,Cn1c(O)c(C2=Nc3ccccc3C2=O)c2cccc(Cl)c21,100000.0,inactive
326,CHEMBL380053,CC(=O)O/N=C1/C(c2c(O)[nH]c3c(Cl)cccc23)=Nc2ccccc21,100000.0,inactive
327,CHEMBL211205,CO/N=C1/C(c2c(O)[nH]c3c(Cl)cccc23)=Nc2ccccc21,100000.0,inactive
328,CHEMBL213650,O=Nc1c(-c2c(O)[nH]c3c(Cl)cccc23)[nH]c2ccccc12,6000.0,intermediate
329,CHEMBL378191,O=C1C(c2c(O)[nH]c3c(Cl)cccc23)=Nc2ccccc21,100000.0,inactive
330,CHEMBL379378,CC(=O)O/N=C1/C(c2c(O)n(C)c3c(F)cccc23)=Nc2ccccc21,100000.0,inactive
331,CHEMBL212057,CO/N=C1/C(c2c(O)n(C)c3c(F)cccc23)=Nc2ccccc21,100000.0,inactive
332,CHEMBL211445,Cn1c(O)c(-c2[nH]c3ccccc3c2N=O)c2cccc(F)c21,100000.0,inactive
333,CHEMBL378787,Cn1c(O)c(C2=Nc3ccccc3C2=O)c2cccc(F)c21,100000.0,inactive
334,CHEMBL210073,CC(=O)O/N=C1/C(c2c(O)[nH]c3c(F)cccc23)=Nc2ccccc21,100000.0,inactive
335,CHEMBL211593,CO/N=C1/C(c2c(O)[nH]c3c(F)cccc23)=Nc2ccccc21,100000.0,inactive
336,CHEMBL212174,O=Nc1c(-c2c(O)[nH]c3c(F)cccc23)[nH]c2ccccc12,510.0,active
337,CHEMBL210446,O=C1C(c2c(O)[nH]c3c(F)cccc23)=Nc2ccccc21,10000.0,inactive
338,CHEMBL366438,Cn1c(O)c(-c2[nH]c3ccccc3c2N=O)c2ccccc21,100000.0,inactive
339,CHEMBL435707,Cn1c(O)c(C2=Nc3ccccc3C2=O)c2ccccc21,100000.0,inactive
340,CHEMBL209849,CC(=O)O/N=C1\C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,700.0,active
341,CHEMBL211243,CO/N=C1\C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,400.0,active
342,CHEMBL126077,O=Nc1c(-c2c(O)[nH]c3ccccc23)[nH]c2ccccc12,100.0,active
343,CHEMBL1276127,O=C1Nc2ccccc2/C1=C1/Nc2ccccc2C1=O,10000.0,inactive
344,CHEMBL210229,CC(C)n1cnc2ccc3nc(C(=N)NCCN(C)C)sc3c2c1=O,4000.0,intermediate
349,CHEMBL211562,O=c1c2c(ccc3nc(C4=NCCN4)sc32)ncn1Cc1ccccc1,10000.0,inactive
350,CHEMBL210236,CC(C)CCn1cnc2ccc3nc(C4=NCCN4)sc3c2c1=O,10000.0,inactive
351,CHEMBL210919,CC(C)Cn1cnc2ccc3nc(C4=NCCN4)sc3c2c1=O,100000.0,inactive
352,CHEMBL210918,CCCn1cnc2ccc3nc(C4=NCCN4)sc3c2c1=O,100000.0,inactive
353,CHEMBL439502,CC(C)n1cnc2ccc3nc(C4=NCCN4)sc3c2c1=O,100000.0,inactive
354,CHEMBL209336,CCn1cnc2ccc3nc(C4=NCCN4)sc3c2c1=O,100000.0,inactive
356,CHEMBL379530,N#Cc1nc2ccc3c(c2s1)CN(Cc1ccccc1)C=N3,10000.0,inactive
357,CHEMBL210385,CC(C)CCN1C=Nc2ccc3nc(C#N)sc3c2C1,100000.0,inactive
358,CHEMBL210330,CC(C)CN1C=Nc2ccc3nc(C#N)sc3c2C1,10000.0,inactive
359,CHEMBL210106,CCCN1C=Nc2ccc3nc(C#N)sc3c2C1,100000.0,inactive
360,CHEMBL210105,CC(C)N1C=Nc2ccc3nc(C#N)sc3c2C1,10000.0,inactive
361,CHEMBL210001,CCN1C=Nc2ccc3nc(C#N)sc3c2C1,27000.0,inactive
362,CHEMBL389447,CCCC(=O)Nc1nc(NCc2ccc(OC)cc2)c2ncn(C(C)C)c2n1,3900.0,intermediate
363,CHEMBL224112,COCCNc1nc(C(=O)NC(C)C)nc2c1ncn2C(C)C,13000.0,inactive
364,CHEMBL387759,COCCNc1nc(C(=O)NCC(C)C)nc2c1ncn2C(C)C,16000.0,inactive
365,CHEMBL224695,CC(C)NC(=O)c1nc(NCc2ccc(Cl)cc2)c2ncn(C(C)C)c2n1,2000.0,intermediate
366,CHEMBL225424,COc1ccc(CNc2nc(C(=O)NC(C)C)nc3c2ncn3C(C)C)cc1,2400.0,intermediate
367,CHEMBL224840,COc1ccc(CNc2nc(C(=O)NCC(C)C)nc3c2ncn3C(C)C)cc1,2100.0,intermediate
370,CHEMBL224386,COCCNc1nc(NC(=O)C(C)C)nc2c1ncn2C(C)C,7000.0,intermediate
371,CHEMBL224694,COCCNc1nc(NC(=O)CC(C)C)nc2c1ncn2C(C)C,6600.0,intermediate
372,CHEMBL225056,CCCC(=O)Nc1nc(NCCOC)c2ncn(C(C)C)c2n1,10000.0,inactive
373,CHEMBL224927,COc1ccc(C(=O)Nc2nc(NCc3ccc(Cl)cc3)c3ncn(C(C)C)c3n2)cc1,19000.0,inactive
374,CHEMBL225096,CC(C)C(=O)Nc1nc(NCc2ccc(Cl)cc2)c2ncn(C(C)C)c2n1,900.0,active
375,CHEMBL425121,CC(C)CC(=O)Nc1nc(NCc2ccc(Cl)cc2)c2ncn(C(C)C)c2n1,1600.0,intermediate
376,CHEMBL225645,CCCC(=O)Nc1nc(NCc2ccc(Cl)cc2)c2ncn(C(C)C)c2n1,2100.0,intermediate
377,CHEMBL225055,COc1ccc(CNc2nc(NC(=O)c3ccc(OC)cc3)nc3c2ncn3C(C)C)cc1,3400.0,intermediate
378,CHEMBL224257,COc1ccc(CNc2nc(NC(=O)CC(C)=O)nc3c2ncn3C(C)C)cc1,1600.0,intermediate
379,CHEMBL225043,COc1ccc(CNc2nc(NC(=O)C(C)C)nc3c2ncn3C(C)C)cc1,1300.0,intermediate
380,CHEMBL225002,COc1ccc(CNc2nc(NC(=O)CC(C)C)nc3c2ncn3C(C)C)cc1,1800.0,intermediate
381,CHEMBL231568,CNC(=O)c1cc(Oc2ccc3oc(Nc4ccc(Cl)c(OC[C@@H]5CCCN5C)c4)nc3c2)ccn1,40000.0,inactive
382,CHEMBL243209,Nn1c(S)nnc1Cc1csc(NC(=O)CCl)n1,390.0,active
383,CHEMBL234743,CC(=O)Nn1c(Cc2csc(NCCC(=O)O)n2)nnc1SCC#N,641.0,active
384,CHEMBL389762,CC(=O)Nn1c(Cc2csc(NC(=O)c3ccccc3)n2)nnc1SCC#N,574.0,active
385,CHEMBL234742,CC(=O)Nc1nc(Cc2nnc(SCC#N)n2NC(C)=O)cs1,463.0,active
386,CHEMBL233539,CC(=O)Nn1c(Cc2csc(NC(=O)CCl)n2)nnc1SCC#N,415.0,active
387,CHEMBL244080,N#CCSc1nnc(Cc2csc(NCCC(=O)O)n2)n1NC(=O)c1ccccc1,487.0,active
388,CHEMBL388905,N#CCSc1nnc(Cc2csc(NC(=O)c3ccccc3)n2)n1NC(=O)c1ccccc1,496.0,active
389,CHEMBL242151,CC(=O)Nc1nc(Cc2nnc(SCC#N)n2NC(=O)c2ccccc2)cs1,395.0,active
390,CHEMBL241941,N#CCSc1nnc(Cc2csc(NC(=O)CCl)n2)n1NC(=O)c1ccccc1,657.0,active
391,CHEMBL233953,N#CCSc1nnc(Cc2csc(NCCC(=O)O)n2)n1NC(=O)c1ccc(Cl)cc1,426.0,active
392,CHEMBL437560,N#CCSc1nnc(Cc2csc(NC(=O)c3ccccc3)n2)n1NC(=O)c1ccc(Cl)cc1,64.0,active
393,CHEMBL399828,CC(=O)Nc1nc(Cc2nnc(SCC#N)n2NC(=O)c2ccc(Cl)cc2)cs1,62.0,active
394,CHEMBL234150,N#CCSc1nnc(Cc2csc(NC(=O)CCl)n2)n1NC(=O)c1ccc(Cl)cc1,562.0,active
395,CHEMBL233935,CC(=O)Nn1c(Cc2csc(NCCC(=O)O)n2)nnc1SCSc1nnc(Cc2csc(NCCC(=O)O)n2)n1NC(C)=O,743.0,active
396,CHEMBL233934,CC(=O)Nn1c(Cc2csc(NC(=O)c3ccccc3)n2)nnc1SCSc1nnc(Cc2csc(NC(=O)c3ccccc3)n2)n1NC(C)=O,764.0,active
397,CHEMBL233331,CC(=O)Nc1nc(Cc2nnc(SCSc3nnc(Cc4csc(NC(C)=O)n4)n3NC(C)=O)n2NC(C)=O)cs1,847.0,active
398,CHEMBL234765,CC(=O)Nn1c(Cc2csc(NC(=O)CCl)n2)nnc1SCSc1nnc(Cc2csc(NC(=O)CCl)n2)n1NC(C)=O,847.0,active
399,CHEMBL233933,O=C(O)CCNc1nc(Cc2nnc(SCSc3nnc(Cc4csc(NC(=O)CCC(=O)O)n4)n3NC(=O)c3ccccc3)n2NC(=O)c2ccccc2)cs1,587.0,active
400,CHEMBL244070,O=C(Nc1nc(Cc2nnc(SCSc3nnc(Cc4csc(NC(=O)c5ccccc5)n4)n3NC(=O)c3ccccc3)n2NC(=O)c2ccccc2)cs1)c1ccccc1,698.0,active
401,CHEMBL395553,CC(=O)Nc1nc(Cc2nnc(SCSc3nnc(Cc4csc(NC(C)=O)n4)n3NC(=O)c3ccccc3)n2NC(=O)c2ccccc2)cs1,647.0,active
402,CHEMBL395083,O=C(CCl)Nc1nc(Cc2nnc(SCSc3nnc(Cc4csc(NC(=O)CCl)n4)n3NC(=O)c3ccccc3)n2NC(=O)c2ccccc2)cs1,674.0,active
403,CHEMBL265602,O=C(O)CCNc1nc(Cc2nnc(SCSc3nnc(Cc4csc(NCCC(=O)O)n4)n3NC(=O)c3ccc(Cl)cc3)n2NC(=O)c2ccc(Cl)cc2)cs1,168.0,active
404,CHEMBL439029,O=C(Nc1nc(Cc2nnc(SCSc3nnc(Cc4csc(NC(=O)c5ccccc5)n4)n3NC(=O)c3ccc(Cl)cc3)n2NC(=O)c2ccc(Cl)cc2)cs1)c1ccccc1,640.0,active
405,CHEMBL398141,CC(=O)Nc1nc(Cc2nnc(SCSc3nnc(Cc4csc(NC(C)=O)n4)n3NC(=O)c3ccc(Cl)cc3)n2NC(=O)c2ccc(Cl)cc2)cs1,382.0,active
406,CHEMBL233334,O=C(CCl)Nc1nc(Cc2nnc(SCSc3nnc(Cc4csc(NC(=O)CCl)n4)n3NC(=O)c3ccc(Cl)cc3)n2NC(=O)c2ccc(Cl)cc2)cs1,340.0,active
407,CHEMBL396826,CC(=O)Nn1c(S)nnc1Cc1csc(NCCC(=O)O)n1,436.0,active
408,CHEMBL396357,CC(=O)Nn1c(S)nnc1Cc1csc(NC(=O)c2ccccc2)n1,614.0,active
409,CHEMBL234349,CC(=O)Nc1nc(Cc2nnc(S)n2NC(C)=O)cs1,598.0,active
410,CHEMBL232087,CC(=O)Nn1c(S)nnc1Cc1csc(NC(=O)CCl)n1,684.0,active
411,CHEMBL396526,O=C(O)CCNc1nc(Cc2nnc(S)n2NC(=O)c2ccccc2)cs1,674.0,active
412,CHEMBL242997,O=C(Nc1nc(Cc2nnc(S)n2NC(=O)c2ccccc2)cs1)c1ccccc1,894.0,active
413,CHEMBL242996,CC(=O)Nc1nc(Cc2nnc(S)n2NC(=O)c2ccccc2)cs1,574.0,active
414,CHEMBL242782,O=C(CCl)Nc1nc(Cc2nnc(S)n2NC(=O)c2ccccc2)cs1,761.0,active
415,CHEMBL398390,O=C(O)CCNc1nc(Cc2nnc(S)n2NC(=O)c2ccc(Cl)cc2)cs1,462.0,active
416,CHEMBL233519,O=C(Nc1nc(Cc2nnc(S)n2NC(=O)c2ccc(Cl)cc2)cs1)c1ccccc1,186.0,active
417,CHEMBL398389,CC(=O)Nc1nc(Cc2nnc(S)n2NC(=O)c2ccc(Cl)cc2)cs1,462.0,active
418,CHEMBL233518,O=C(CCl)Nc1nc(Cc2nnc(S)n2NC(=O)c2ccc(Cl)cc2)cs1,642.0,active
419,CHEMBL243211,Nn1c(S)nnc1Cc1csc(NCCC(=O)O)n1,264.0,active
420,CHEMBL243210,Nn1c(S)nnc1Cc1csc(NC(=O)c2ccccc2)n1,630.0,active
421,CHEMBL390918,CC(=O)Nc1nc(Cc2nnc(S)n2N)cs1,48.0,active
422,CHEMBL397760,COC(=O)CSc1nnc(Cc2csc(NCCC(=O)O)n2)n1NC(C)=O,746.0,active
423,CHEMBL391674,COC(=O)CSc1nnc(Cc2csc(NC(=O)c3ccccc3)n2)n1NC(C)=O,598.0,active
424,CHEMBL232270,COC(=O)CSc1nnc(Cc2csc(NC(C)=O)n2)n1NC(C)=O,467.0,active
425,CHEMBL232064,COC(=O)CSc1nnc(Cc2csc(NC(=O)CCl)n2)n1NC(C)=O,695.0,active
426,CHEMBL428572,COC(=O)CSc1nnc(Cc2csc(NCCC(=O)O)n2)n1NC(=O)c1ccccc1,648.0,active
427,CHEMBL388906,COC(=O)CSc1nnc(Cc2csc(NC(=O)c3ccccc3)n2)n1NC(=O)c1ccccc1,364.0,active
428,CHEMBL243704,COC(=O)CSc1nnc(Cc2csc(NC(C)=O)n2)n1NC(=O)c1ccccc1,587.0,active
429,CHEMBL244081,COC(=O)CSc1nnc(Cc2csc(NC(=O)CCl)n2)n1NC(=O)c1ccccc1,674.0,active
430,CHEMBL232524,COC(=O)CSc1nnc(Cc2csc(NCCC(=O)O)n2)n1NC(=O)c1ccc(Cl)cc1,560.0,active
431,CHEMBL399387,COC(=O)CSc1nnc(Cc2csc(NC(=O)c3ccccc3)n2)n1NC(=O)c1ccc(Cl)cc1,290.0,active
432,CHEMBL232522,COC(=O)CSc1nnc(Cc2csc(NC(C)=O)n2)n1NC(=O)c1ccc(Cl)cc1,380.0,active
433,CHEMBL232320,COC(=O)CSc1nnc(Cc2csc(NC(=O)CCl)n2)n1NC(=O)c1ccc(Cl)cc1,440.0,active
434,CHEMBL392947,CC(=O)Nn1c(Cc2csc(NCCC(=O)O)n2)nnc1SCC(=O)NN,943.0,active
435,CHEMBL232088,CC(=O)Nn1c(Cc2csc(NC(=O)c3ccccc3)n2)nnc1SCC(=O)NN,186.0,active
436,CHEMBL234564,CC(=O)Nc1nc(Cc2nnc(SCC(=O)NN)n2NC(C)=O)cs1,241.0,active
437,CHEMBL234563,CC(=O)Nn1c(Cc2csc(NC(=O)CCl)n2)nnc1SCC(=O)NN,201.0,active
438,CHEMBL414802,NNC(=O)CSc1nnc(Cc2csc(NCCC(=O)O)n2)n1NC(=O)c1ccccc1,465.0,active
439,CHEMBL390697,NNC(=O)CSc1nnc(Cc2csc(NC(=O)c3ccccc3)n2)n1NC(=O)c1ccccc1,268.0,active
440,CHEMBL244490,CC(=O)Nc1nc(Cc2nnc(SCC(=O)NN)n2NC(=O)c2ccccc2)cs1,197.0,active
441,CHEMBL244489,NNC(=O)CSc1nnc(Cc2csc(NC(=O)CCl)n2)n1NC(=O)c1ccccc1,246.0,active
442,CHEMBL399808,NNC(=O)CSc1nnc(Cc2csc(NCCC(=O)O)n2)n1NC(=O)c1ccc(Cl)cc1,64.0,active
443,CHEMBL398774,NNC(=O)CSc1nnc(Cc2csc(NC(=O)c3ccccc3)n2)n1NC(=O)c1ccc(Cl)cc1,34.0,active
444,CHEMBL233491,CC(=O)Nc1nc(Cc2nnc(SCC(=O)NN)n2NC(=O)c2ccc(Cl)cc2)cs1,72.0,active
445,CHEMBL233489,NNC(=O)CSc1nnc(Cc2csc(NC(=O)CCl)n2)n1NC(=O)c1ccc(Cl)cc1,44.0,active
446,CHEMBL411969,CC(=O)Nn1c(Cc2csc(NCCC(=O)O)n2)nnc1SCC(=O)NNC(=O)CCl,264.0,active
447,CHEMBL231671,CC(=O)Nn1c(Cc2csc(NC(=O)c3ccccc3)n2)nnc1SCC(=O)NNC(=O)CCl,356.0,active
448,CHEMBL391207,CC(=O)Nc1nc(Cc2nnc(SCC(=O)NNC(=O)CCl)n2NC(C)=O)cs1,476.0,active
449,CHEMBL394336,CC(=O)Nn1c(Cc2csc(NC(=O)CCl)n2)nnc1SCC(=O)NNC(=O)CCl,462.0,active
450,CHEMBL234780,CC(=O)Nn1c(Cc2csc(NCCC(=O)O)n2)nnc1SCC(=O)NNC(=O)c1ccccc1,476.0,active
451,CHEMBL394335,CC(=O)Nn1c(Cc2csc(NC(=O)c3ccccc3)n2)nnc1SCC(=O)NNC(=O)c1ccccc1,413.0,active
452,CHEMBL234572,CC(=O)Nc1nc(Cc2nnc(SCC(=O)NNC(=O)c3ccccc3)n2NC(C)=O)cs1,436.0,active
453,CHEMBL231668,CC(=O)Nn1c(Cc2csc(NC(=O)CCl)n2)nnc1SCC(=O)NNC(=O)c1ccccc1,365.0,active
454,CHEMBL392980,CC(=O)NNC(=O)CSc1nnc(Cc2csc(NCCC(=O)O)n2)n1NC(C)=O,463.0,active
455,CHEMBL234778,CC(=O)NNC(=O)CSc1nnc(Cc2csc(NC(=O)c3ccccc3)n2)n1NC(C)=O,643.0,active
456,CHEMBL234777,CC(=O)NNC(=O)CSc1nnc(Cc2csc(NC(C)=O)n2)n1NC(C)=O,384.0,active
457,CHEMBL392948,CC(=O)NNC(=O)CSc1nnc(Cc2csc(NC(=O)CCl)n2)n1NC(C)=O,354.0,active
